"Sim_N","Day","AVG_SF_per_Day"
2939613622018298368,6,3.85
2939613622018298368,7,4.74
2939613622018298368,8,4.49
2939613622018298368,9,4.94
2939613622018298368,10,4.97
2939613622018298368,11,4.3
2939613622018298368,12,3.82
2939613622018298368,13,3.79
2939613622018298368,14,4.43
2939613622018298368,15,4.65
2951162517055219200,1,4.48
2951162517055219200,2,3.9
2951162517055219200,3,4.39
2951162517055219200,4,4.25
2951162517055219200,5,3.97
2951162517055219200,6,4.88
2951162517055219200,7,3.37
2951162517055219200,8,4.98
2951162517055219200,9,3.61
2951162517055219200,10,4.41
2951162517055219200,11,3.54
2951162517055219200,12,3.3
2951162517055219200,13,3.31
2951162517055219200,14,3.44
2951162517055219200,15,4.85
3115004142418874368,1,4.99
3115004142418874368,2,4.93
3115004142418874368,3,4.94
3115004142418874368,4,4.97
3115004142418874368,5,4.34
3115004142418874368,6,4.76
3115004142418874368,7,4.98
3115004142418874368,8,3.45
3115004142418874368,9,3.98
3115004142418874368,10,4.74
3115004142418874368,11,5
3115004142418874368,12,3.98
3115004142418874368,13,3.92
3115004142418874368,14,4.74
3115004142418874368,15,4.91
3204994006948824064,1,5
3204994006948824064,2,4.66
3204994006948824064,3,4.52
3204994006948824064,4,3.53
3204994006948824064,5,4.06
3204994006948824064,6,3.93
3204994006948824064,7,4.99
3204994006948824064,8,4.33
3204994006948824064,9,4.72
3204994006948824064,10,4.56
3204994006948824064,11,4.23
3204994006948824064,12,4.75
3204994006948824064,13,4.02
3204994006948824064,14,4.32
3204994006948824064,15,4.66
3394491962611579904,1,4.96
3394491962611579904,2,4.63
3394491962611579904,3,3.88
3394491962611579904,4,3.61
3394491962611579904,5,4.54
3394491962611579904,6,4.42
3394491962611579904,7,4.72
3394491962611579904,8,3.75
3394491962611579904,9,4.89
3394491962611579904,10,4.95
3394491962611579904,11,3.77
3394491962611579904,12,4.4
3394491962611579904,13,4.86
3394491962611579904,14,4.06
3394491962611579904,15,4.15
3569569800202528768,1,4.75
3569569800202528768,2,4.93
3569569800202528768,3,3.66
3569569800202528768,4,4.21
3569569800202528768,5,4.86
3569569800202528768,6,4.96
3569569800202528768,7,3.13
3569569800202528768,8,4.2
3569569800202528768,9,4.04
3569569800202528768,10,4.1
3569569800202528768,11,4.03
3569569800202528768,12,3.7
3569569800202528768,13,4.81
3569569800202528768,14,4.97
3569569800202528768,15,4.75
3639534454861823488,1,5
3639534454861823488,2,4.8
3639534454861823488,3,3.91
3639534454861823488,4,3.56
3639534454861823488,5,3.55
3639534454861823488,6,4.92
3639534454861823488,7,4.96
3639534454861823488,8,3.71
3639534454861823488,9,4.3
3639534454861823488,10,4.3
3639534454861823488,11,3.64
3639534454861823488,12,4.81
3639534454861823488,13,3.69
3639534454861823488,14,4.34
3639534454861823488,15,4.97
3701137629510757376,1,4.42
3701137629510757376,2,4.8
3701137629510757376,3,4.9
3701137629510757376,4,4.65
3701137629510757376,5,4.41
3701137629510757376,6,4.2
3701137629510757376,7,3.84
3701137629510757376,8,3.99
3701137629510757376,9,4.49
3701137629510757376,10,4.75
3701137629510757376,11,4.76
3701137629510757376,12,4.66
3701137629510757376,13,3.7
3701137629510757376,14,3.67
3701137629510757376,15,4.53
3911131229818608640,1,4.86
3911131229818608640,2,4.41
3911131229818608640,3,4.56
3911131229818608640,4,4.88
3911131229818608640,5,3.89
3911131229818608640,6,4.17
3911131229818608640,7,4.33
3911131229818608640,8,3.83
3911131229818608640,9,4.95
3911131229818608640,10,4.67
3911131229818608640,11,4.59
3911131229818608640,12,4.82
3911131229818608640,13,4.69
3911131229818608640,14,3.86
3911131229818608640,15,4.36
4045458557213843968,1,4.85
4045458557213843968,2,4.9
4045458557213843968,3,4.38
4045458557213843968,4,4.04
4045458557213843968,5,4.15
4045458557213843968,6,4.19
4045458557213843968,7,4.66
4045458557213843968,8,4.82
4045458557213843968,9,3.74
4045458557213843968,10,4.67
4045458557213843968,11,4.98
4045458557213843968,12,4.49
4045458557213843968,13,4.75
4045458557213843968,14,3.67
4045458557213843968,15,4.79
4173615452474656768,1,3.77
4173615452474656768,2,3.59
4173615452474656768,3,4.46
4173615452474656768,4,4.52
4173615452474656768,5,4.89
4173615452474656768,6,4.99
4173615452474656768,7,4.95
4173615452474656768,8,4.25
4173615452474656768,9,4.2
4173615452474656768,10,4.11
4173615452474656768,11,4.43
4173615452474656768,12,3.87
4173615452474656768,13,4.74
4173615452474656768,14,4.51
4173615452474656768,15,4.86
4323987156047129088,1,4.9
4323987156047129088,2,4.05
4323987156047129088,3,4.09
4323987156047129088,4,4.6
4323987156047129088,5,3.89
4323987156047129088,6,4.84
4323987156047129088,7,3.97
