"Sim_N","Day","AVG_SF_per_Day"
2586909540694992384,1,4.68
2586909540694992384,2,4.49
2586909540694992384,3,4.99
2586909540694992384,4,4.63
2586909540694992384,5,2.99
2586909540694992384,6,4.37
2586909540694992384,7,4.24
2586909540694992384,8,4.16
2586909540694992384,9,3.62
2586909540694992384,10,4.45
2586909540694992384,11,4.92
2586909540694992384,12,4.34
2586909540694992384,13,4.6
2586909540694992384,14,4.01
2586909540694992384,15,4.06
2601698535726024192,1,4.4
2601698535726024192,2,3.78
2601698535726024192,3,4.21
2601698535726024192,4,4.23
2601698535726024192,5,3.98
2601698535726024192,6,3.91
2601698535726024192,7,3.81
2601698535726024192,8,4.8
2601698535726024192,9,3.87
2601698535726024192,10,4.16
2601698535726024192,11,4.12
2601698535726024192,12,3.54
2601698535726024192,13,3.83
2601698535726024192,14,4.21
2601698535726024192,15,4.59
2652221467285130240,1,4.06
2652221467285130240,2,3.92
2652221467285130240,3,4.17
2652221467285130240,4,4.17
2652221467285130240,5,4.92
2652221467285130240,6,4.78
2652221467285130240,7,4.99
2652221467285130240,8,3.67
2652221467285130240,9,4.15
2652221467285130240,10,4.68
2652221467285130240,11,3.49
2652221467285130240,12,4.02
2652221467285130240,13,4.24
2652221467285130240,14,4.78
2652221467285130240,15,4.92
2729170861946873344,1,4.95
2729170861946873344,2,3.57
2729170861946873344,3,4.6
2729170861946873344,4,4.19
2729170861946873344,5,3.7
2729170861946873344,6,4.89
2729170861946873344,7,4.46
2729170861946873344,8,4.99
2729170861946873344,9,4.66
2729170861946873344,10,4.3
2729170861946873344,11,4.34
2729170861946873344,12,3.67
2729170861946873344,13,3.87
2729170861946873344,14,3.85
2729170861946873344,15,4.16
274587037778749600,1,4.99
274587037778749600,2,4.97
274587037778749600,3,3.81
274587037778749600,4,4.06
274587037778749600,5,4.23
274587037778749600,6,4.45
274587037778749600,7,4.03
274587037778749600,8,4.47
274587037778749600,9,4.26
274587037778749600,10,3.17
274587037778749600,11,4.14
274587037778749600,12,4.27
274587037778749600,13,4.37
274587037778749600,14,3.65
274587037778749600,15,4.66
2768460792320415744,1,5
2768460792320415744,2,4.5
2768460792320415744,3,4.94
2768460792320415744,4,2.9
2768460792320415744,5,3.04
2768460792320415744,6,4.18
2768460792320415744,7,4.87
2768460792320415744,8,4.59
2768460792320415744,9,4.54
2768460792320415744,10,4.65
2768460792320415744,11,4.63
2768460792320415744,12,4.99
2768460792320415744,13,3.17
2768460792320415744,14,4.91
2768460792320415744,15,5
2969544379427260928,1,4.99
2969544379427260928,2,4.45
2969544379427260928,3,4.15
2969544379427260928,4,3.96
2969544379427260928,5,3.44
2969544379427260928,6,3.36
2969544379427260928,7,4.93
2969544379427260928,8,4.65
2969544379427260928,9,4.02
2969544379427260928,10,4.6
2969544379427260928,11,4.47
2969544379427260928,12,4.77
2969544379427260928,13,3.94
2969544379427260928,14,4.06
2969544379427260928,15,4.23
3049370220491572224,1,4.45
3049370220491572224,2,3.93
3049370220491572224,3,4.01
3049370220491572224,4,3.24
3049370220491572224,5,3.79
3049370220491572224,6,4.45
3049370220491572224,7,4.74
3049370220491572224,8,4.93
3049370220491572224,9,4.86
3049370220491572224,10,4.79
3049370220491572224,11,4.9
3049370220491572224,12,4.93
3049370220491572224,13,4.32
3049370220491572224,14,4.23
3049370220491572224,15,4.05
310874863136222720,1,5
310874863136222720,2,4.59
310874863136222720,3,4.97
310874863136222720,4,5
310874863136222720,5,4.58
310874863136222720,6,5
310874863136222720,7,4.98
310874863136222720,8,4.63
310874863136222720,9,4.27
310874863136222720,10,4.09
310874863136222720,11,4.87
310874863136222720,12,4.9
310874863136222720,13,3.64
310874863136222720,14,3.48
310874863136222720,15,3.88
3155321943887023104,1,4.28
3155321943887023104,2,4.53
3155321943887023104,3,4.68
3155321943887023104,4,3.78
3155321943887023104,5,4.13
3155321943887023104,6,3.42
