"Sim_N","Day","AVG_SF_per_Day"
4058150556056546304,12,4.62
4058150556056546304,13,4.97
4058150556056546304,14,4.93
4058150556056546304,15,4.92
4166591932102307328,1,4.9
4166591932102307328,2,4.27
4166591932102307328,3,4.91
4166591932102307328,4,4.99
4166591932102307328,5,5
4166591932102307328,6,4.36
4166591932102307328,7,4.97
4166591932102307328,8,5
4166591932102307328,9,4.7
4166591932102307328,10,4.82
4166591932102307328,11,4.83
4166591932102307328,12,4.98
4166591932102307328,13,5
4166591932102307328,14,4.54
4166591932102307328,15,4.8
4184389575280973312,1,5
4184389575280973312,2,4.87
4184389575280973312,3,5
4184389575280973312,4,4.77
4184389575280973312,5,4.98
4184389575280973312,6,4.93
4184389575280973312,7,4.77
4184389575280973312,8,4.99
4184389575280973312,9,5
4184389575280973312,10,5
4184389575280973312,11,4.98
4184389575280973312,12,4.99
4184389575280973312,13,5
4184389575280973312,14,4.96
4184389575280973312,15,4.76
419114832176002240,1,5
419114832176002240,2,4.99
419114832176002240,3,4.99
419114832176002240,4,4.7
419114832176002240,5,5
419114832176002240,6,5
419114832176002240,7,5
419114832176002240,8,5
419114832176002240,9,4.75
419114832176002240,10,4.53
419114832176002240,11,5
419114832176002240,12,4.78
419114832176002240,13,5
419114832176002240,14,4.6
419114832176002240,15,4.8
4241590588295378432,1,5
4241590588295378432,2,5
4241590588295378432,3,4.82
4241590588295378432,4,4.59
4241590588295378432,5,5
4241590588295378432,6,5
4241590588295378432,7,5
4241590588295378432,8,5
4241590588295378432,9,5
4241590588295378432,10,5
4241590588295378432,11,4.83
4241590588295378432,12,4.49
4241590588295378432,13,4.94
4241590588295378432,14,5
4241590588295378432,15,4.81
4262671543218965504,1,5
4262671543218965504,2,4.37
4262671543218965504,3,4.93
4262671543218965504,4,4.84
4262671543218965504,5,3.16
4262671543218965504,6,4.41
4262671543218965504,7,4.94
4262671543218965504,8,4.89
4262671543218965504,9,5
4262671543218965504,10,4.24
4262671543218965504,11,4.84
4262671543218965504,12,4.94
4262671543218965504,13,4.79
4262671543218965504,14,4.93
4262671543218965504,15,5
4331749826476697088,1,5
4331749826476697088,2,4.97
4331749826476697088,3,5
4331749826476697088,4,4.51
4331749826476697088,5,4.94
4331749826476697088,6,5
4331749826476697088,7,4.99
4331749826476697088,8,4.91
4331749826476697088,9,4.99
4331749826476697088,10,4.77
4331749826476697088,11,4.51
4331749826476697088,12,4.86
4331749826476697088,13,4.42
4331749826476697088,14,4.6
4331749826476697088,15,4.94
4368753954155814912,1,5
4368753954155814912,2,4.93
4368753954155814912,3,4.96
4368753954155814912,4,4.97
4368753954155814912,5,4.71
4368753954155814912,6,4.49
4368753954155814912,7,4.8
4368753954155814912,8,4.99
4368753954155814912,9,4.34
4368753954155814912,10,4.34
4368753954155814912,11,4.45
4368753954155814912,12,4.79
4368753954155814912,13,5
4368753954155814912,14,5
4368753954155814912,15,4.75
4373701714422815744,1,5
4373701714422815744,2,5
4373701714422815744,3,4.92
4373701714422815744,4,4.93
4373701714422815744,5,4.97
4373701714422815744,6,5
4373701714422815744,7,4.07
4373701714422815744,8,4.86
4373701714422815744,9,4.77
4373701714422815744,10,4.99
4373701714422815744,11,4.72
4373701714422815744,12,4.75
4373701714422815744,13,4.09
4373701714422815744,14,4.87
4373701714422815744,15,5
4387099280017047040,1,4.99
4387099280017047040,2,4.99
4387099280017047040,3,4.65
4387099280017047040,4,4.61
4387099280017047040,5,4.76
4387099280017047040,6,4.5
4387099280017047040,7,4.59
4387099280017047040,8,4.54
4387099280017047040,9,4.87
4387099280017047040,10,5
4387099280017047040,11,4.9
