"Sim_N","Day","AVG_SF_per_Day"
430206478486778560,7,4.58
430206478486778560,8,2.04
430206478486778560,9,1.43
430206478486778560,10,2.02
430206478486778560,11,2.68
430206478486778560,12,2.55
430206478486778560,13,2.62
430206478486778560,14,1.68
430206478486778560,15,1.14
4328342534051358720,1,4.75
4328342534051358720,2,4.13
4328342534051358720,3,1.87
4328342534051358720,4,2.51
4328342534051358720,5,1.88
4328342534051358720,6,1.44
4328342534051358720,7,1.57
4328342534051358720,8,1.14
4328342534051358720,9,1.31
4328342534051358720,10,1.09
4328342534051358720,11,1.52
4328342534051358720,12,1.53
4328342534051358720,13,1.08
4328342534051358720,14,2.07
4328342534051358720,15,1.34
4462923186234122240,1,4.96
4462923186234122240,2,5
4462923186234122240,3,4.36
4462923186234122240,4,3.56
4462923186234122240,5,4.28
4462923186234122240,6,3.93
4462923186234122240,7,4.97
4462923186234122240,8,4.08
4462923186234122240,9,2.71
4462923186234122240,10,3.16
4462923186234122240,11,4.86
4462923186234122240,12,3.39
4462923186234122240,13,1.39
4462923186234122240,14,2.59
4462923186234122240,15,3.98
4562266662465629184,1,5
4562266662465629184,2,4.98
4562266662465629184,3,3.99
4562266662465629184,4,1.64
4562266662465629184,5,1.83
4562266662465629184,6,1.71
4562266662465629184,7,0.96
4562266662465629184,8,2.44
4562266662465629184,9,2.02
4562266662465629184,10,2.25
4562266662465629184,11,4.07
4562266662465629184,12,4.7
4562266662465629184,13,4.46
4562266662465629184,14,3.93
4562266662465629184,15,1.57
4614912195173152768,1,4.5
4614912195173152768,2,2.67
4614912195173152768,3,1.95
4614912195173152768,4,2.52
4614912195173152768,5,4.54
4614912195173152768,6,4.41
4614912195173152768,7,3.95
4614912195173152768,8,1.59
4614912195173152768,9,2.92
4614912195173152768,10,2.22
4614912195173152768,11,1.13
4614912195173152768,12,1.35
4614912195173152768,13,2.2
4614912195173152768,14,3.58
4614912195173152768,15,3.51
4794663246482748416,1,5
4794663246482748416,2,4.99
4794663246482748416,3,4.99
4794663246482748416,4,4.98
4794663246482748416,5,5
4794663246482748416,6,4.66
4794663246482748416,7,4.92
4794663246482748416,8,3.87
4794663246482748416,9,2.45
4794663246482748416,10,3.08
4794663246482748416,11,4.46
4794663246482748416,12,3.18
4794663246482748416,13,1.53
4794663246482748416,14,1.75
4794663246482748416,15,1.57
5014757827511517184,1,4.14
5014757827511517184,2,3.99
5014757827511517184,3,4.86
5014757827511517184,4,4.13
5014757827511517184,5,2.92
5014757827511517184,6,2.55
5014757827511517184,7,2.78
5014757827511517184,8,3.51
5014757827511517184,9,3.2
5014757827511517184,10,1.65
5014757827511517184,11,1.48
5014757827511517184,12,2.38
5014757827511517184,13,3.09
5014757827511517184,14,4.16
5014757827511517184,15,3.69
5034095088339589120,1,4.38
5034095088339589120,2,4.05
5034095088339589120,3,4.85
5034095088339589120,4,4.26
5034095088339589120,5,3.81
5034095088339589120,6,4.14
5034095088339589120,7,2.89
5034095088339589120,8,4.78
5034095088339589120,9,4.34
5034095088339589120,10,3.69
5034095088339589120,11,3.82
5034095088339589120,12,3.3
5034095088339589120,13,3.77
5034095088339589120,14,3.79
5034095088339589120,15,4.54
5119498184033068032,1,4.6
5119498184033068032,2,4.24
5119498184033068032,3,4.37
5119498184033068032,4,4.04
5119498184033068032,5,2.37
5119498184033068032,6,1.21
5119498184033068032,7,1.48
5119498184033068032,8,1.8
5119498184033068032,9,2.96
5119498184033068032,10,3.3
5119498184033068032,11,3.3
5119498184033068032,12,4.57
5119498184033068032,13,4.74
5119498184033068032,14,4.59
5119498184033068032,15,3.84
51212789688052344,1,4.66
51212789688052344,2,2.87
51212789688052344,3,4.49
51212789688052344,4,4.95
51212789688052344,5,4.73
51212789688052344,6,4.43
51212789688052344,7,3.49
51212789688052344,8,2.88
51212789688052344,9,1.6
51212789688052344,10,1.7
51212789688052344,11,3.18
51212789688052344,12,1.58
51212789688052344,13,1.23
51212789688052344,14,3.57
51212789688052344,15,2.63
5135155112324706304,1,4.91
5135155112324706304,2,3.58
5135155112324706304,3,1.25
5135155112324706304,4,1.23
5135155112324706304,5,1.48
5135155112324706304,6,1.39
5135155112324706304,7,1.82
5135155112324706304,8,2.04
5135155112324706304,9,1.64
5135155112324706304,10,1.65
5135155112324706304,11,1.32
5135155112324706304,12,1.11
5135155112324706304,13,1.52
5135155112324706304,14,1.2
5135155112324706304,15,1.02
5181518002890504192,1,5
5181518002890504192,2,4.77
5181518002890504192,3,2.98
5181518002890504192,4,2.07
5181518002890504192,5,2.57
5181518002890504192,6,3.51
5181518002890504192,7,4.7
5181518002890504192,8,4.6
5181518002890504192,9,3.19
5181518002890504192,10,2.96
5181518002890504192,11,1.94
5181518002890504192,12,2.04
5181518002890504192,13,1.68
5181518002890504192,14,2.2
5181518002890504192,15,1.62
5190634301978065920,1,5
5190634301978065920,2,4.01
5190634301978065920,3,2.11
5190634301978065920,4,2.47
5190634301978065920,5,4.09
5190634301978065920,6,3.29
5190634301978065920,7,3.53
5190634301978065920,8,4.14
5190634301978065920,9,4.71
5190634301978065920,10,4.82
5190634301978065920,11,4.44
5190634301978065920,12,2.47
5190634301978065920,13,1.8
5190634301978065920,14,3.29
5190634301978065920,15,3
5209239551330769920,1,4.99
5209239551330769920,2,4.98
5209239551330769920,3,4.92
5209239551330769920,4,4.65
5209239551330769920,5,3.64
5209239551330769920,6,3.27
5209239551330769920,7,3.2
5209239551330769920,8,2.11
5209239551330769920,9,2.08
5209239551330769920,10,2.37
5209239551330769920,11,1.93
5209239551330769920,12,1.72
5209239551330769920,13,1.99
5209239551330769920,14,1.03
5209239551330769920,15,1.26
5316076010526382080,1,4.34
5316076010526382080,2,4.25
5316076010526382080,3,4.58
5316076010526382080,4,2.82
5316076010526382080,5,2.52
5316076010526382080,6,2.54
5316076010526382080,7,1.74
5316076010526382080,8,2.28
5316076010526382080,9,4.05
5316076010526382080,10,5
5316076010526382080,11,4.99
5316076010526382080,12,4.72
5316076010526382080,13,3.52
5316076010526382080,14,2.11
5316076010526382080,15,1.42
5569782022457609216,1,4.81
5569782022457609216,2,3.71
5569782022457609216,3,3.34
5569782022457609216,4,2.35
5569782022457609216,5,1.64
5569782022457609216,6,1.5
5569782022457609216,7,2.94
5569782022457609216,8,1.78
5569782022457609216,9,1.4
5569782022457609216,10,1.93
5569782022457609216,11,3.17
5569782022457609216,12,1.91
5569782022457609216,13,2.7
5569782022457609216,14,1.91
5569782022457609216,15,2.95
5619874059038470144,1,4.53
5619874059038470144,2,3.36
5619874059038470144,3,1.69
5619874059038470144,4,1.97
5619874059038470144,5,2.22
5619874059038470144,6,4.02
5619874059038470144,7,4.32
5619874059038470144,8,3.66
5619874059038470144,9,2.19
5619874059038470144,10,1.6
5619874059038470144,11,2.18
5619874059038470144,12,3.53
5619874059038470144,13,3.2
5619874059038470144,14,3.96
5619874059038470144,15,4.66
5624987943570599936,1,5
5624987943570599936,2,4.49
5624987943570599936,3,4.08
5624987943570599936,4,4.9
5624987943570599936,5,3.82
5624987943570599936,6,2.05
5624987943570599936,7,1.92
5624987943570599936,8,1.09
5624987943570599936,9,2.61
5624987943570599936,10,1.17
5624987943570599936,11,1.68
5624987943570599936,12,2.87
5624987943570599936,13,1.4
5624987943570599936,14,1.18
5624987943570599936,15,0.82
5673995687550124032,1,5
5673995687550124032,2,3.97
5673995687550124032,3,2.53
5673995687550124032,4,2.41
5673995687550124032,5,1.51
5673995687550124032,6,3.07
5673995687550124032,7,3.4
5673995687550124032,8,4.56
5673995687550124032,9,4.19
5673995687550124032,10,4.76
5673995687550124032,11,4.35
5673995687550124032,12,4.68
5673995687550124032,13,3.94
5673995687550124032,14,3.8
5673995687550124032,15,2.91
5842892764437400576,1,5
5842892764437400576,2,4.97
5842892764437400576,3,5
5842892764437400576,4,4.8
5842892764437400576,5,4.05
5842892764437400576,6,2.07
5842892764437400576,7,1.94
5842892764437400576,8,1.46
5842892764437400576,9,2.64
5842892764437400576,10,1.29
5842892764437400576,11,1.78
5842892764437400576,12,2.41
5842892764437400576,13,1.41
5842892764437400576,14,2.44
5842892764437400576,15,2.12
5900537359833376768,1,4.12
5900537359833376768,2,1.39
5900537359833376768,3,1.65
5900537359833376768,4,3.39
5900537359833376768,5,4.64
5900537359833376768,6,4.49
5900537359833376768,7,2.77
5900537359833376768,8,4.01
5900537359833376768,9,4.12
5900537359833376768,10,4.15
5900537359833376768,11,2.53
5900537359833376768,12,1.76
5900537359833376768,13,2.79
5900537359833376768,14,1.58
5900537359833376768,15,1.39
5937672137124596736,1,4.34
5937672137124596736,2,3.62
5937672137124596736,3,2.1
5937672137124596736,4,2.11
5937672137124596736,5,1.77
5937672137124596736,6,3.01
5937672137124596736,7,3.8
5937672137124596736,8,3.74
5937672137124596736,9,4.82
5937672137124596736,10,4.64
5937672137124596736,11,4.83
5937672137124596736,12,4.77
5937672137124596736,13,3.79
5937672137124596736,14,1.16
5937672137124596736,15,2.09
5985727295124072448,1,4.24
5985727295124072448,2,4.51
5985727295124072448,3,3.87
5985727295124072448,4,2.93
5985727295124072448,5,1.44
5985727295124072448,6,2.94
5985727295124072448,7,3.88
5985727295124072448,8,3.55
5985727295124072448,9,2.7
5985727295124072448,10,2.41
5985727295124072448,11,2.97
5985727295124072448,12,1.5
5985727295124072448,13,2.02
5985727295124072448,14,2.96
5985727295124072448,15,1
6057741728814966784,1,4.2
6057741728814966784,2,3.22
6057741728814966784,3,1.93
6057741728814966784,4,2.42
6057741728814966784,5,2.73
6057741728814966784,6,3.04
6057741728814966784,7,3.57
6057741728814966784,8,1.41
6057741728814966784,9,1.09
6057741728814966784,10,1.25
6057741728814966784,11,1.87
6057741728814966784,12,1.86
