"Sim_N","Day","AVG_SF_per_Day"
3524818768067082240,7,1.14
3524818768067082240,8,1.15
3524818768067082240,9,1.32
3524818768067082240,10,1.35
3524818768067082240,11,1.09
3524818768067082240,12,1.27
3524818768067082240,13,0.74
3524818768067082240,14,2.39
3524818768067082240,15,1.15
3630783267165872640,1,3.3
3630783267165872640,2,1.07
3630783267165872640,3,1.34
3630783267165872640,4,1.21
3630783267165872640,5,0.83
3630783267165872640,6,1.54
3630783267165872640,7,1.2
3630783267165872640,8,0.91
3630783267165872640,9,2.47
3630783267165872640,10,1.86
3630783267165872640,11,0.98
3630783267165872640,12,0.79
3630783267165872640,13,1.25
3630783267165872640,14,1.63
3630783267165872640,15,0.67
366515421262413696,1,4.25
366515421262413696,2,0.95
366515421262413696,3,0.98
366515421262413696,4,0.76
366515421262413696,5,0.92
366515421262413696,6,0.87
366515421262413696,7,1.1
366515421262413696,8,1.49
366515421262413696,9,1.19
366515421262413696,10,0.66
366515421262413696,11,1.17
366515421262413696,12,1.65
366515421262413696,13,0.56
366515421262413696,14,0.85
366515421262413696,15,0.33
3865536441768223232,1,3.05
3865536441768223232,2,1.04
3865536441768223232,3,0.86
3865536441768223232,4,1.68
3865536441768223232,5,1.05
3865536441768223232,6,1.1
3865536441768223232,7,1.38
3865536441768223232,8,1.59
3865536441768223232,9,1.16
3865536441768223232,10,1.17
3865536441768223232,11,1.22
3865536441768223232,12,1.2
3865536441768223232,13,0.92
3865536441768223232,14,1.03
3865536441768223232,15,0.64
3884826707639788032,1,3.72
3884826707639788032,2,1.5
3884826707639788032,3,0.89
3884826707639788032,4,0.96
3884826707639788032,5,1.02
3884826707639788032,6,0.96
3884826707639788032,7,0.93
3884826707639788032,8,1.64
3884826707639788032,9,1.57
3884826707639788032,10,1.4
3884826707639788032,11,0.87
3884826707639788032,12,1.48
3884826707639788032,13,1.43
3884826707639788032,14,1.27
3884826707639788032,15,0.31
3980729704002592768,1,2.85
3980729704002592768,2,0.81
3980729704002592768,3,0.93
3980729704002592768,4,1.09
3980729704002592768,5,1.18
3980729704002592768,6,0.95
3980729704002592768,7,1.06
3980729704002592768,8,1.39
3980729704002592768,9,1.65
3980729704002592768,10,1.2
3980729704002592768,11,1.05
3980729704002592768,12,1.04
3980729704002592768,13,0.87
3980729704002592768,14,1.38
3980729704002592768,15,0.86
4104664439029059072,1,3.18
